userSpecific0,userSpecific1
370,1182.2
369,1178.88
369,1178.88
370,1182.76
370,1182.76
369,1179.29
370,1183.68
371,1187.06
372,1190.38
372,1190.38
371,1186.82
372,1190.7
372,1190.7
373,1196.43
372,1193.05
373,1195.86
374,1199.51
373,1196.2
374,1199.53
375,1202.87
375,1202.87
374,1199.32
374,1199.32
375,1203.11
374,1199.68
375,1203.64
376,1206.98
375,1203.41
374,1199.97
374,1199.97
375,1202.14
376,1205.53
375,1202.07
375,1202.07
376,1206.48
376,1206.48
375,1203.03
376,1207.05
375,1203.42
374,1200.39
374,1200.39
374,1200.39
374,1200.39
375,1203.82
376,1208.36
375,1204.25
375,1204.25
375,1204.25
376,1206.38
375,1203.28
375,1203.28
374,1199.87
375,1203.75
375,1203.75
376,1207.42
377,1209.55
377,1209.55
377,1209.55
377,1209.55
376,1206.31
376,1206.31
376,1206.31
375,1202.87
376,1206.11
376,1206.11
377,1209.92
376,1206.62
376,1206.62
376,1206.62
376,1206.62
376,1206.62
376,1206.62
377,1208.93
378,1212.34
378,1212.34
377,1207.84
378,1211.31
377,1207.92
377,1207.92
377,1207.92
376,1204.54
376,1204.54
377,1207.94
378,1211.83
377,1208.45
378,1212.1
379,1215.54
379,1215.54
379,1215.54
380,1218.35
379,1214.64
379,1214.64
379,1214.64
378,1211.01
379,1214.49
378,1211.21
379,1215.7
378,1212.04
379,1218.04
380,1221.91
380,1221.91
380,1221.91
381,1223.96
382,1227.38
382,1227.38
383,1230.95
382,1227.58
383,1231.98
383,1231.98
383,1231.98
384,1236.22
384,1236.22
384,1236.22
385,1239.59
385,1239.59
385,1239.59
385,1239.59
386,1242.96
387,1246.27
387,1246.27
388,1249.86
387,1245.97
388,1249.39
389,1252.65
389,1252.65
389,1252.65
390,1256.11
391,1259.63
391,1259.63
392,1262.56
393,1266.29
394,1269.72
394,1269.72
394,1269.72
395,1272.88
396,1276.57
395,1272.97
394,1269.53
394,1269.53
393,1265.89
392,1262.59
393,1265.8
393,1265.8
393,1265.8
393,1265.8
392,1262.35
393,1267.39
394,1271.3
393,1267.71
393,1267.71
394,1271.74
394,1271.74
395,1275.77
396,1277.81
396,1277.81
396,1277.81
396,1277.81
397,1281.51
398,1284.4
397,1281.07
398,1284.3
398,1284.3
398,1284.3
398,1284.3
399,1287.25
400,1290.79
399,1287.21
399,1287.21
399,1287.21
400,1291.04
400,1291.04
401,1294.76
401,1294.76
400,1291.11
400,1291.11
399,1287.75
398,1284.26
397,1280.87
397,1280.87
397,1280.87
398,1284.62
398,1284.62
398,1284.62
398,1284.62
398,1284.62
399,1287.86
400,1291.41
400,1291.41
399,1287.86
399,1287.86
399,1287.86
400,1291.28
401,1295.64
402,1298.87
403,1302.22
403,1302.22
402,1298.38
402,1298.38
402,1298.38
402,1298.38
402,1298.38
403,1302.61
403,1302.61
402,1299.3
403,1303.04
402,1299.57
401,1296.02
400,1292.55
400,1292.55
400,1292.55
399,1289
399,1289
399,1289
399,1289
399,1289
400,1292.59
400,1292.59
400,1292.59
401,1295.38
402,1298.3
403,1301.83
403,1301.83
402,1298.6
402,1298.6
403,1301.95
404,1305.61
404,1305.61
404,1305.61
404,1305.61
404,1305.61
404,1305.61
405,1309.1
405,1309.1
405,1309.1
405,1309.1
404,1305.6
