userSpecific0,userSpecific1
188,511.568
188,511.568
188,511.568
188,511.568
187,508.66
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
186,501.083
185,495.583
185,495.583
185,495.583
185,495.583
185,495.583
185,495.583
184,491.34
185,494.913
184,486.767
183,483.004
183,483.004
183,483.004
